com.equibase.todaysracing.ui.HorseDetailActivity:  void  onResume()	com.equibase.todaysracing.BaseFragment:  void  onResume()
com.equibase.todaysracing.imageloader.ImageLoader:  void  <init>(android.content.Context)	com.equibase.todaysracing.imageloader.MemoryCache:  void  <init>()
com.equibase.todaysracing.util.Util:  android.view.View  getPayoffView(com.equibase.todaysracing.util.AdapterItem,android.view.LayoutInflater,int,java.lang.String)	com.equibase.todaysracing.util.FormatHelper:  int  getSaddleClothTextColor(int)
com.equibase.todaysracing.ui.LoginVirtualStableActivity:  void  onViewCreated(android.view.View,android.os.Bundle)	com.equibase.todaysracing.BaseFragment:  void  onViewCreated(android.view.View,android.os.Bundle)
com.equibase.todaysracing.ui.EntriesTrackListActivity:  void  refresh()	com.equibase.todaysracing.ui.EntriesTrackListActivity$Task:  void  <init>(com.equibase.todaysracing.activity.AbstractTrackListActivity,boolean)
com.equibase.todaysracing.ui.ChangesCardActivity$Task:  void  <init>(com.equibase.todaysracing.ui.ChangesCardActivity,com.equibase.todaysracing.activity.AbstractChangesActivity,boolean)	com.equibase.todaysracing.activity.AbstractChangesActivity$Task:  void  <init>(com.equibase.todaysracing.activity.AbstractChangesActivity,com.equibase.todaysracing.activity.AbstractChangesActivity,boolean)
com.equibase.todaysracing.ui.HorseDetailActivity:  void  onAttach(android.content.Context)	com.equibase.todaysracing.BaseFragment:  void  onAttach(android.content.Context)
com.equibase.todaysracing.ui.NotificationsFragment$1:  void  <clinit>()	com.equibase.todaysracing.ui.NotificationsFragment$NotificationRequestType:  com.equibase.todaysracing.ui.NotificationsFragment$NotificationRequestType[]  values()
com.equibase.todaysracing.ui.HorseDetailActivity:  void  setHorse(com.equibase.todaysracing.domain.Horse)	com.equibase.todaysracing.domain.Horse:  boolean  isStabled()
com.equibase.todaysracing.ui.EntriesRaceListActivity$Adapter:  android.view.View  getEntriesRaceView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Race:  double  getPurse()
com.equibase.todaysracing.purchase.IabHelper:  void  queryInventoryAsync(boolean,java.util.List,java.util.List,com.equibase.todaysracing.purchase.IabHelper$QueryInventoryFinishedListener)	com.equibase.todaysracing.purchase.IabHelper:  void  checkSetupDone(java.lang.String)
com.equibase.todaysracing.ui.TopFragmentActivity:  void  onMainMenuListItemClick(com.equibase.todaysracing.MainMenuListFragment$MainMenuListItem)	com.equibase.todaysracing.ui.TopFragmentActivity:  void  setMenuSelectedPos(int)
com.equibase.todaysracing.ui.TopFragmentActivity:  void  access$200(com.equibase.todaysracing.ui.TopFragmentActivity)	com.equibase.todaysracing.ui.TopFragmentActivity:  void  showSplashAd()
com.equibase.todaysracing.ui.TopFragmentActivity:  void  registerGCM()	com.equibase.todaysracing.ui.TopFragmentActivity$6:  void  <init>(com.equibase.todaysracing.ui.TopFragmentActivity)
com.equibase.todaysracing.fragments.ResultDatesFragment:  void  <init>()	com.equibase.todaysracing.fragments.AbstractDatesFragment:  void  <init>()
com.equibase.todaysracing.ui.HorseDetailActivity$AddHorseTask:  void  postExecuteSuccess(java.lang.Boolean)	com.equibase.todaysracing.ui.HorseDetailActivity:  com.equibase.todaysracing.domain.Horse  access$300(com.equibase.todaysracing.ui.HorseDetailActivity)
com.equibase.todaysracing.purchase.Inventory:  void  addSkuDetails(com.equibase.todaysracing.purchase.SkuDetails)	com.equibase.todaysracing.purchase.SkuDetails:  java.lang.String  getSku()
com.equibase.todaysracing.fragments.WorkoutsDatesFragment:  java.util.Date  getSecondaryDate()	com.equibase.todaysracing.fragments.WorkoutsDatesFragment:  java.util.Date  getPrimaryDate()
com.equibase.todaysracing.fragments.WorkoutListFragment$Adapter:  android.view.View  getWorkoutView(android.view.View,int,com.equibase.todaysracing.util.AdapterItem)	com.equibase.todaysracing.domain.Workout:  java.lang.String  getDistanceUnit()
com.equibase.todaysracing.ui.WorkoutHorseListActivity:  com.equibase.todaysracing.activity.AbstractWorkoutActivity$Task  getTask(int,com.equibase.todaysracing.domain.Workout,com.handmark.pulltorefresh.library.PullToRefreshListView,boolean,com.equibase.todaysracing.util.AdViewHelper)	com.equibase.todaysracing.ui.WorkoutHorseListActivity$Task:  void  <init>(com.equibase.todaysracing.ui.WorkoutHorseListActivity,com.equibase.todaysracing.activity.AbstractWorkoutActivity,int,com.equibase.todaysracing.domain.Workout,com.handmark.pulltorefresh.library.PullToRefreshListView,boolean,com.equibase.todaysracing.util.AdViewHelper)
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getRaceHeaderView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Race:  java.lang.String  getPurseEnhancements()
